start_ts,end_ts,day_ahead,consecutive,negative_hours
2025-03-16 11:15:00+00:00,2025-03-16 11:30:00+00:00,0.101,0,0
2025-03-16 11:30:00+00:00,2025-03-16 11:45:00+00:00,0.101,0,0
2025-03-16 11:45:00+00:00,2025-03-16 12:00:00+00:00,0.101,0,0
2025-03-16 12:00:00+00:00,2025-03-16 12:15:00+00:00,0.019,0,0
2025-03-16 12:15:00+00:00,2025-03-16 12:30:00+00:00,0.019,0,0
2025-03-16 12:30:00+00:00,2025-03-16 12:45:00+00:00,0.019,0,0
2025-03-16 12:45:00+00:00,2025-03-16 13:00:00+00:00,0.019,0,0
2025-03-16 13:00:00+00:00,2025-03-16 13:15:00+00:00,0.253,0,0
2025-03-16 13:15:00+00:00,2025-03-16 13:30:00+00:00,0.253,0,0
2025-03-16 13:30:00+00:00,2025-03-16 13:45:00+00:00,0.253,0,0
2025-03-16 13:45:00+00:00,2025-03-16 14:00:00+00:00,0.253,0,0
2025-03-16 14:00:00+00:00,2025-03-16 14:15:00+00:00,3.1,0,0
2025-03-16 14:15:00+00:00,2025-03-16 14:30:00+00:00,3.1,0,0
2025-03-16 14:30:00+00:00,2025-03-16 14:45:00+00:00,3.1,0,0
2025-03-16 14:45:00+00:00,2025-03-16 15:00:00+00:00,3.1,0,0
2025-03-16 15:00:00+00:00,2025-03-16 15:15:00+00:00,7.111,0,0
2025-03-16 15:15:00+00:00,2025-03-16 15:30:00+00:00,7.111,0,0
2025-03-16 15:30:00+00:00,2025-03-16 15:45:00+00:00,7.111,0,0
2025-03-16 15:45:00+00:00,2025-03-16 16:00:00+00:00,7.111,0,0
2025-03-16 16:00:00+00:00,2025-03-16 16:15:00+00:00,11.681,0,0
2025-03-16 16:15:00+00:00,2025-03-16 16:30:00+00:00,11.681,0,0
2025-03-16 16:30:00+00:00,2025-03-16 16:45:00+00:00,11.681,0,0
2025-03-16 16:45:00+00:00,2025-03-16 17:00:00+00:00,11.681,0,0
2025-03-16 17:00:00+00:00,2025-03-16 17:15:00+00:00,13.084,0,0
2025-03-16 17:15:00+00:00,2025-03-16 17:30:00+00:00,13.084,0,0
2025-03-16 17:30:00+00:00,2025-03-16 17:45:00+00:00,13.084,0,0
2025-03-16 17:45:00+00:00,2025-03-16 18:00:00+00:00,13.084,0,0
2025-03-16 18:00:00+00:00,2025-03-16 18:15:00+00:00,14.0,0,0
2025-03-16 18:15:00+00:00,2025-03-16 18:30:00+00:00,14.0,0,0
2025-03-16 18:30:00+00:00,2025-03-16 18:45:00+00:00,14.0,0,0
2025-03-16 18:45:00+00:00,2025-03-16 19:00:00+00:00,14.0,0,0
2025-03-16 19:00:00+00:00,2025-03-16 19:15:00+00:00,12.528,0,0
2025-03-16 19:15:00+00:00,2025-03-16 19:30:00+00:00,12.528,0,0
2025-03-16 19:30:00+00:00,2025-03-16 19:45:00+00:00,12.528,0,0
2025-03-16 19:45:00+00:00,2025-03-16 20:00:00+00:00,12.528,0,0
2025-03-16 20:00:00+00:00,2025-03-16 20:15:00+00:00,10.773,0,0
2025-03-16 20:15:00+00:00,2025-03-16 20:30:00+00:00,10.773,0,0
2025-03-16 20:30:00+00:00,2025-03-16 20:45:00+00:00,10.773,0,0
2025-03-16 20:45:00+00:00,2025-03-16 21:00:00+00:00,10.773,0,0
2025-03-16 21:00:00+00:00,2025-03-16 21:15:00+00:00,10.08,0,0
2025-03-16 21:15:00+00:00,2025-03-16 21:30:00+00:00,10.08,0,0
2025-03-16 21:30:00+00:00,2025-03-16 21:45:00+00:00,10.08,0,0
2025-03-16 21:45:00+00:00,2025-03-16 22:00:00+00:00,10.08,0,0
2025-03-16 22:00:00+00:00,2025-03-16 22:15:00+00:00,7.971,0,0
2025-03-16 22:15:00+00:00,2025-03-16 22:30:00+00:00,7.971,0,0
2025-03-16 22:30:00+00:00,2025-03-16 22:45:00+00:00,7.971,0,0
2025-03-16 22:45:00+00:00,2025-03-16 23:00:00+00:00,7.971,0,0
2025-03-16 23:00:00+00:00,2025-03-16 23:15:00+00:00,7.81,0,0
2025-03-16 23:15:00+00:00,2025-03-16 23:30:00+00:00,7.81,0,0
2025-03-16 23:30:00+00:00,2025-03-16 23:45:00+00:00,7.81,0,0
2025-03-16 23:45:00+00:00,2025-03-17 00:00:00+00:00,7.81,0,0
2025-03-17 00:00:00+00:00,2025-03-17 00:15:00+00:00,7.901,0,0
2025-03-17 00:15:00+00:00,2025-03-17 00:30:00+00:00,7.901,0,0
2025-03-17 00:30:00+00:00,2025-03-17 00:45:00+00:00,7.901,0,0
2025-03-17 00:45:00+00:00,2025-03-17 01:00:00+00:00,7.901,0,0
2025-03-17 01:00:00+00:00,2025-03-17 01:15:00+00:00,7.879,0,0
2025-03-17 01:15:00+00:00,2025-03-17 01:30:00+00:00,7.879,0,0
2025-03-17 01:30:00+00:00,2025-03-17 01:45:00+00:00,7.879,0,0
2025-03-17 01:45:00+00:00,2025-03-17 02:00:00+00:00,7.879,0,0
2025-03-17 02:00:00+00:00,2025-03-17 02:15:00+00:00,8.091,0,0
2025-03-17 02:15:00+00:00,2025-03-17 02:30:00+00:00,8.091,0,0
2025-03-17 02:30:00+00:00,2025-03-17 02:45:00+00:00,8.091,0,0
2025-03-17 02:45:00+00:00,2025-03-17 03:00:00+00:00,8.091,0,0
2025-03-17 03:00:00+00:00,2025-03-17 03:15:00+00:00,8.585,0,0
2025-03-17 03:15:00+00:00,2025-03-17 03:30:00+00:00,8.585,0,0
2025-03-17 03:30:00+00:00,2025-03-17 03:45:00+00:00,8.585,0,0
2025-03-17 03:45:00+00:00,2025-03-17 04:00:00+00:00,8.585,0,0
2025-03-17 04:00:00+00:00,2025-03-17 04:15:00+00:00,10.33,0,0
2025-03-17 04:15:00+00:00,2025-03-17 04:30:00+00:00,10.33,0,0
2025-03-17 04:30:00+00:00,2025-03-17 04:45:00+00:00,10.33,0,0
2025-03-17 04:45:00+00:00,2025-03-17 05:00:00+00:00,10.33,0,0
2025-03-17 05:00:00+00:00,2025-03-17 05:15:00+00:00,13.518,0,0
2025-03-17 05:15:00+00:00,2025-03-17 05:30:00+00:00,13.518,0,0
2025-03-17 05:30:00+00:00,2025-03-17 05:45:00+00:00,13.518,0,0
2025-03-17 05:45:00+00:00,2025-03-17 06:00:00+00:00,13.518,0,0
2025-03-17 06:00:00+00:00,2025-03-17 06:15:00+00:00,15.287,0,0
2025-03-17 06:15:00+00:00,2025-03-17 06:30:00+00:00,15.287,0,0
2025-03-17 06:30:00+00:00,2025-03-17 06:45:00+00:00,15.287,0,0
2025-03-17 06:45:00+00:00,2025-03-17 07:00:00+00:00,15.287,0,0
2025-03-17 07:00:00+00:00,2025-03-17 07:15:00+00:00,13.524,0,0
2025-03-17 07:15:00+00:00,2025-03-17 07:30:00+00:00,13.524,0,0
2025-03-17 07:30:00+00:00,2025-03-17 07:45:00+00:00,13.524,0,0
2025-03-17 07:45:00+00:00,2025-03-17 08:00:00+00:00,13.524,0,0
2025-03-17 08:00:00+00:00,2025-03-17 08:15:00+00:00,10.073,0,0
2025-03-17 08:15:00+00:00,2025-03-17 08:30:00+00:00,10.073,0,0
2025-03-17 08:30:00+00:00,2025-03-17 08:45:00+00:00,10.073,0,0
2025-03-17 08:45:00+00:00,2025-03-17 09:00:00+00:00,10.073,0,0
2025-03-17 09:00:00+00:00,2025-03-17 09:15:00+00:00,6.821,0,0
2025-03-17 09:15:00+00:00,2025-03-17 09:30:00+00:00,6.821,0,0
2025-03-17 09:30:00+00:00,2025-03-17 09:45:00+00:00,6.821,0,0
2025-03-17 09:45:00+00:00,2025-03-17 10:00:00+00:00,6.821,0,0
2025-03-17 10:00:00+00:00,2025-03-17 10:15:00+00:00,5.056,0,0
2025-03-17 10:15:00+00:00,2025-03-17 10:30:00+00:00,5.056,0,0
2025-03-17 10:30:00+00:00,2025-03-17 10:45:00+00:00,5.056,0,0
2025-03-17 10:45:00+00:00,2025-03-17 11:00:00+00:00,5.056,0,0
2025-03-17 11:00:00+00:00,2025-03-17 11:15:00+00:00,3.117,0,0
2025-03-17 11:15:00+00:00,2025-03-17 11:30:00+00:00,3.117,0,0
2025-03-17 11:30:00+00:00,2025-03-17 11:45:00+00:00,3.117,0,0
2025-03-17 11:45:00+00:00,2025-03-17 12:00:00+00:00,3.117,0,0
2025-03-17 12:00:00+00:00,2025-03-17 12:15:00+00:00,2.795,0,0
2025-03-17 12:15:00+00:00,2025-03-17 12:30:00+00:00,2.795,0,0
2025-03-17 12:30:00+00:00,2025-03-17 12:45:00+00:00,2.795,0,0
2025-03-17 12:45:00+00:00,2025-03-17 13:00:00+00:00,2.795,0,0
2025-03-17 13:00:00+00:00,2025-03-17 13:15:00+00:00,5.014,0,0
2025-03-17 13:15:00+00:00,2025-03-17 13:30:00+00:00,5.014,0,0
2025-03-17 13:30:00+00:00,2025-03-17 13:45:00+00:00,5.014,0,0
2025-03-17 13:45:00+00:00,2025-03-17 14:00:00+00:00,5.014,0,0
2025-03-17 14:00:00+00:00,2025-03-17 14:15:00+00:00,7.001,0,0
2025-03-17 14:15:00+00:00,2025-03-17 14:30:00+00:00,7.001,0,0
2025-03-17 14:30:00+00:00,2025-03-17 14:45:00+00:00,7.001,0,0
2025-03-17 14:45:00+00:00,2025-03-17 15:00:00+00:00,7.001,0,0
2025-03-17 15:00:00+00:00,2025-03-17 15:15:00+00:00,9.855,0,0
2025-03-17 15:15:00+00:00,2025-03-17 15:30:00+00:00,9.855,0,0
2025-03-17 15:30:00+00:00,2025-03-17 15:45:00+00:00,9.855,0,0
2025-03-17 15:45:00+00:00,2025-03-17 16:00:00+00:00,9.855,0,0
2025-03-17 16:00:00+00:00,2025-03-17 16:15:00+00:00,14.305,0,0
2025-03-17 16:15:00+00:00,2025-03-17 16:30:00+00:00,14.305,0,0
2025-03-17 16:30:00+00:00,2025-03-17 16:45:00+00:00,14.305,0,0
2025-03-17 16:45:00+00:00,2025-03-17 17:00:00+00:00,14.305,0,0
2025-03-17 17:00:00+00:00,2025-03-17 17:15:00+00:00,17.733,0,0
2025-03-17 17:15:00+00:00,2025-03-17 17:30:00+00:00,17.733,0,0
2025-03-17 17:30:00+00:00,2025-03-17 17:45:00+00:00,17.733,0,0
2025-03-17 17:45:00+00:00,2025-03-17 18:00:00+00:00,17.733,0,0
2025-03-17 18:00:00+00:00,2025-03-17 18:15:00+00:00,17.0,0,0
2025-03-17 18:15:00+00:00,2025-03-17 18:30:00+00:00,17.0,0,0
2025-03-17 18:30:00+00:00,2025-03-17 18:45:00+00:00,17.0,0,0
2025-03-17 18:45:00+00:00,2025-03-17 19:00:00+00:00,17.0,0,0
2025-03-17 19:00:00+00:00,2025-03-17 19:15:00+00:00,14.15,0,0
2025-03-17 19:15:00+00:00,2025-03-17 19:30:00+00:00,14.15,0,0
2025-03-17 19:30:00+00:00,2025-03-17 19:45:00+00:00,14.15,0,0
2025-03-17 19:45:00+00:00,2025-03-17 20:00:00+00:00,14.15,0,0
2025-03-17 20:00:00+00:00,2025-03-17 20:15:00+00:00,11.885,0,0
2025-03-17 20:15:00+00:00,2025-03-17 20:30:00+00:00,11.885,0,0
2025-03-17 20:30:00+00:00,2025-03-17 20:45:00+00:00,11.885,0,0
2025-03-17 20:45:00+00:00,2025-03-17 21:00:00+00:00,11.885,0,0
2025-03-17 21:00:00+00:00,2025-03-17 21:15:00+00:00,10.786,0,0
2025-03-17 21:15:00+00:00,2025-03-17 21:30:00+00:00,10.786,0,0
2025-03-17 21:30:00+00:00,2025-03-17 21:45:00+00:00,10.786,0,0
2025-03-17 21:45:00+00:00,2025-03-17 22:00:00+00:00,10.786,0,0
2025-03-17 22:00:00+00:00,2025-03-17 22:15:00+00:00,9.35,0,0
2025-03-17 22:15:00+00:00,2025-03-17 22:30:00+00:00,9.35,0,0
2025-03-17 22:30:00+00:00,2025-03-17 22:45:00+00:00,9.35,0,0
2025-03-17 22:45:00+00:00,2025-03-17 23:00:00+00:00,9.35,0,0
2025-03-17 23:00:00+00:00,2025-03-17 23:15:00+00:00,9.22,0,0
2025-03-17 23:15:00+00:00,2025-03-17 23:30:00+00:00,9.22,0,0
2025-03-17 23:30:00+00:00,2025-03-17 23:45:00+00:00,9.22,0,0
2025-03-17 23:45:00+00:00,2025-03-18 00:00:00+00:00,9.22,0,0
2025-03-18 00:00:00+00:00,2025-03-18 00:15:00+00:00,8.999,0,0
2025-03-18 00:15:00+00:00,2025-03-18 00:30:00+00:00,8.999,0,0
2025-03-18 00:30:00+00:00,2025-03-18 00:45:00+00:00,8.999,0,0
2025-03-18 00:45:00+00:00,2025-03-18 01:00:00+00:00,8.999,0,0
2025-03-18 01:00:00+00:00,2025-03-18 01:15:00+00:00,9.237,0,0
2025-03-18 01:15:00+00:00,2025-03-18 01:30:00+00:00,9.237,0,0
2025-03-18 01:30:00+00:00,2025-03-18 01:45:00+00:00,9.237,0,0
2025-03-18 01:45:00+00:00,2025-03-18 02:00:00+00:00,9.237,0,0
2025-03-18 02:00:00+00:00,2025-03-18 02:15:00+00:00,8.92,0,0
2025-03-18 02:15:00+00:00,2025-03-18 02:30:00+00:00,8.92,0,0
2025-03-18 02:30:00+00:00,2025-03-18 02:45:00+00:00,8.92,0,0
2025-03-18 02:45:00+00:00,2025-03-18 03:00:00+00:00,8.92,0,0
2025-03-18 03:00:00+00:00,2025-03-18 03:15:00+00:00,9.525,0,0
2025-03-18 03:15:00+00:00,2025-03-18 03:30:00+00:00,9.525,0,0
2025-03-18 03:30:00+00:00,2025-03-18 03:45:00+00:00,9.525,0,0
2025-03-18 03:45:00+00:00,2025-03-18 04:00:00+00:00,9.525,0,0
2025-03-18 04:00:00+00:00,2025-03-18 04:15:00+00:00,11.074,0,0
2025-03-18 04:15:00+00:00,2025-03-18 04:30:00+00:00,11.074,0,0
2025-03-18 04:30:00+00:00,2025-03-18 04:45:00+00:00,11.074,0,0
2025-03-18 04:45:00+00:00,2025-03-18 05:00:00+00:00,11.074,0,0
2025-03-18 05:00:00+00:00,2025-03-18 05:15:00+00:00,13.89,0,0
2025-03-18 05:15:00+00:00,2025-03-18 05:30:00+00:00,13.89,0,0
2025-03-18 05:30:00+00:00,2025-03-18 05:45:00+00:00,13.89,0,0
2025-03-18 05:45:00+00:00,2025-03-18 06:00:00+00:00,13.89,0,0
2025-03-18 06:00:00+00:00,2025-03-18 06:15:00+00:00,13.668,0,0
2025-03-18 06:15:00+00:00,2025-03-18 06:30:00+00:00,13.668,0,0
2025-03-18 06:30:00+00:00,2025-03-18 06:45:00+00:00,13.668,0,0
2025-03-18 06:45:00+00:00,2025-03-18 07:00:00+00:00,13.668,0,0
2025-03-18 07:00:00+00:00,2025-03-18 07:15:00+00:00,10.652,0,0
2025-03-18 07:15:00+00:00,2025-03-18 07:30:00+00:00,10.652,0,0
2025-03-18 07:30:00+00:00,2025-03-18 07:45:00+00:00,10.652,0,0
2025-03-18 07:45:00+00:00,2025-03-18 08:00:00+00:00,10.652,0,0
2025-03-18 08:00:00+00:00,2025-03-18 08:15:00+00:00,7.153,0,0
2025-03-18 08:15:00+00:00,2025-03-18 08:30:00+00:00,7.153,0,0
2025-03-18 08:30:00+00:00,2025-03-18 08:45:00+00:00,7.153,0,0
2025-03-18 08:45:00+00:00,2025-03-18 09:00:00+00:00,7.153,0,0
2025-03-18 09:00:00+00:00,2025-03-18 09:15:00+00:00,2.527,0,0
2025-03-18 09:15:00+00:00,2025-03-18 09:30:00+00:00,2.527,0,0
2025-03-18 09:30:00+00:00,2025-03-18 09:45:00+00:00,2.527,0,0
2025-03-18 09:45:00+00:00,2025-03-18 10:00:00+00:00,2.527,0,0
2025-03-18 10:00:00+00:00,2025-03-18 10:15:00+00:00,0.068,0,0
2025-03-18 10:15:00+00:00,2025-03-18 10:30:00+00:00,0.068,0,0
2025-03-18 10:30:00+00:00,2025-03-18 10:45:00+00:00,0.068,0,0
2025-03-18 10:45:00+00:00,2025-03-18 11:00:00+00:00,0.068,0,0
2025-03-18 11:00:00+00:00,2025-03-18 11:15:00+00:00,-0.146,1,2
2025-03-18 11:15:00+00:00,2025-03-18 11:30:00+00:00,-0.146,1,2
2025-03-18 11:30:00+00:00,2025-03-18 11:45:00+00:00,-0.146,1,2
2025-03-18 11:45:00+00:00,2025-03-18 12:00:00+00:00,-0.146,1,2
2025-03-18 12:00:00+00:00,2025-03-18 12:15:00+00:00,-0.03,2,2
2025-03-18 12:15:00+00:00,2025-03-18 12:30:00+00:00,-0.03,2,2
2025-03-18 12:30:00+00:00,2025-03-18 12:45:00+00:00,-0.03,2,2
2025-03-18 12:45:00+00:00,2025-03-18 13:00:00+00:00,-0.03,2,2
2025-03-18 13:00:00+00:00,2025-03-18 13:15:00+00:00,0.572,0,0
2025-03-18 13:15:00+00:00,2025-03-18 13:30:00+00:00,0.572,0,0
2025-03-18 13:30:00+00:00,2025-03-18 13:45:00+00:00,0.572,0,0
2025-03-18 13:45:00+00:00,2025-03-18 14:00:00+00:00,0.572,0,0
2025-03-18 14:00:00+00:00,2025-03-18 14:15:00+00:00,5.028,0,0
2025-03-18 14:15:00+00:00,2025-03-18 14:30:00+00:00,5.028,0,0
2025-03-18 14:30:00+00:00,2025-03-18 14:45:00+00:00,5.028,0,0
2025-03-18 14:45:00+00:00,2025-03-18 15:00:00+00:00,5.028,0,0
2025-03-18 15:00:00+00:00,2025-03-18 15:15:00+00:00,9.594,0,0
2025-03-18 15:15:00+00:00,2025-03-18 15:30:00+00:00,9.594,0,0
2025-03-18 15:30:00+00:00,2025-03-18 15:45:00+00:00,9.594,0,0
2025-03-18 15:45:00+00:00,2025-03-18 16:00:00+00:00,9.594,0,0
2025-03-18 16:00:00+00:00,2025-03-18 16:15:00+00:00,14.09,0,0
2025-03-18 16:15:00+00:00,2025-03-18 16:30:00+00:00,14.09,0,0
2025-03-18 16:30:00+00:00,2025-03-18 16:45:00+00:00,14.09,0,0
2025-03-18 16:45:00+00:00,2025-03-18 17:00:00+00:00,14.09,0,0
2025-03-18 17:00:00+00:00,2025-03-18 17:15:00+00:00,17.091,0,0
2025-03-18 17:15:00+00:00,2025-03-18 17:30:00+00:00,17.091,0,0
2025-03-18 17:30:00+00:00,2025-03-18 17:45:00+00:00,17.091,0,0
2025-03-18 17:45:00+00:00,2025-03-18 18:00:00+00:00,17.091,0,0
2025-03-18 18:00:00+00:00,2025-03-18 18:15:00+00:00,16.746,0,0
2025-03-18 18:15:00+00:00,2025-03-18 18:30:00+00:00,16.746,0,0
2025-03-18 18:30:00+00:00,2025-03-18 18:45:00+00:00,16.746,0,0
2025-03-18 18:45:00+00:00,2025-03-18 19:00:00+00:00,16.746,0,0
2025-03-18 19:00:00+00:00,2025-03-18 19:15:00+00:00,14.239,0,0
2025-03-18 19:15:00+00:00,2025-03-18 19:30:00+00:00,14.239,0,0
2025-03-18 19:30:00+00:00,2025-03-18 19:45:00+00:00,14.239,0,0
2025-03-18 19:45:00+00:00,2025-03-18 20:00:00+00:00,14.239,0,0
2025-03-18 20:00:00+00:00,2025-03-18 20:15:00+00:00,12.304,0,0
2025-03-18 20:15:00+00:00,2025-03-18 20:30:00+00:00,12.304,0,0
2025-03-18 20:30:00+00:00,2025-03-18 20:45:00+00:00,12.304,0,0
2025-03-18 20:45:00+00:00,2025-03-18 21:00:00+00:00,12.304,0,0
2025-03-18 21:00:00+00:00,2025-03-18 21:15:00+00:00,11.597,0,0
2025-03-18 21:15:00+00:00,2025-03-18 21:30:00+00:00,11.597,0,0
2025-03-18 21:30:00+00:00,2025-03-18 21:45:00+00:00,11.597,0,0
2025-03-18 21:45:00+00:00,2025-03-18 22:00:00+00:00,11.597,0,0
2025-03-18 22:00:00+00:00,2025-03-18 22:15:00+00:00,10.329,0,0
2025-03-18 22:15:00+00:00,2025-03-18 22:30:00+00:00,10.329,0,0
2025-03-18 22:30:00+00:00,2025-03-18 22:45:00+00:00,10.329,0,0
2025-03-18 22:45:00+00:00,2025-03-18 23:00:00+00:00,10.329,0,0
2025-03-18 23:00:00+00:00,2025-03-18 23:15:00+00:00,10.729,0,0
2025-03-18 23:15:00+00:00,2025-03-18 23:30:00+00:00,10.729,0,0
2025-03-18 23:30:00+00:00,2025-03-18 23:45:00+00:00,10.729,0,0
2025-03-18 23:45:00+00:00,2025-03-19 00:00:00+00:00,10.729,0,0
2025-03-19 00:00:00+00:00,2025-03-19 00:15:00+00:00,10.24,0,0
2025-03-19 00:15:00+00:00,2025-03-19 00:30:00+00:00,10.24,0,0
2025-03-19 00:30:00+00:00,2025-03-19 00:45:00+00:00,10.24,0,0
2025-03-19 00:45:00+00:00,2025-03-19 01:00:00+00:00,10.24,0,0
2025-03-19 01:00:00+00:00,2025-03-19 01:15:00+00:00,10.119,0,0
2025-03-19 01:15:00+00:00,2025-03-19 01:30:00+00:00,10.119,0,0
2025-03-19 01:30:00+00:00,2025-03-19 01:45:00+00:00,10.119,0,0
2025-03-19 01:45:00+00:00,2025-03-19 02:00:00+00:00,10.119,0,0
2025-03-19 02:00:00+00:00,2025-03-19 02:15:00+00:00,10.2,0,0
2025-03-19 02:15:00+00:00,2025-03-19 02:30:00+00:00,10.2,0,0
2025-03-19 02:30:00+00:00,2025-03-19 02:45:00+00:00,10.2,0,0
2025-03-19 02:45:00+00:00,2025-03-19 03:00:00+00:00,10.2,0,0
2025-03-19 03:00:00+00:00,2025-03-19 03:15:00+00:00,10.659,0,0
2025-03-19 03:15:00+00:00,2025-03-19 03:30:00+00:00,10.659,0,0
2025-03-19 03:30:00+00:00,2025-03-19 03:45:00+00:00,10.659,0,0
2025-03-19 03:45:00+00:00,2025-03-19 04:00:00+00:00,10.659,0,0
2025-03-19 04:00:00+00:00,2025-03-19 04:15:00+00:00,12.252,0,0
2025-03-19 04:15:00+00:00,2025-03-19 04:30:00+00:00,12.252,0,0
2025-03-19 04:30:00+00:00,2025-03-19 04:45:00+00:00,12.252,0,0
2025-03-19 04:45:00+00:00,2025-03-19 05:00:00+00:00,12.252,0,0
2025-03-19 05:00:00+00:00,2025-03-19 05:15:00+00:00,15.805,0,0
2025-03-19 05:15:00+00:00,2025-03-19 05:30:00+00:00,15.805,0,0
2025-03-19 05:30:00+00:00,2025-03-19 05:45:00+00:00,15.805,0,0
2025-03-19 05:45:00+00:00,2025-03-19 06:00:00+00:00,15.805,0,0
2025-03-19 06:00:00+00:00,2025-03-19 06:15:00+00:00,14.774,0,0
2025-03-19 06:15:00+00:00,2025-03-19 06:30:00+00:00,14.774,0,0
2025-03-19 06:30:00+00:00,2025-03-19 06:45:00+00:00,14.774,0,0
2025-03-19 06:45:00+00:00,2025-03-19 07:00:00+00:00,14.774,0,0
2025-03-19 07:00:00+00:00,2025-03-19 07:15:00+00:00,10.823,0,0
2025-03-19 07:15:00+00:00,2025-03-19 07:30:00+00:00,10.823,0,0
2025-03-19 07:30:00+00:00,2025-03-19 07:45:00+00:00,10.823,0,0
2025-03-19 07:45:00+00:00,2025-03-19 08:00:00+00:00,10.823,0,0
2025-03-19 08:00:00+00:00,2025-03-19 08:15:00+00:00,7.95,0,0
2025-03-19 08:15:00+00:00,2025-03-19 08:30:00+00:00,7.95,0,0
2025-03-19 08:30:00+00:00,2025-03-19 08:45:00+00:00,7.95,0,0
2025-03-19 08:45:00+00:00,2025-03-19 09:00:00+00:00,7.95,0,0
2025-03-19 09:00:00+00:00,2025-03-19 09:15:00+00:00,2.652,0,0
2025-03-19 09:15:00+00:00,2025-03-19 09:30:00+00:00,2.652,0,0
2025-03-19 09:30:00+00:00,2025-03-19 09:45:00+00:00,2.652,0,0
2025-03-19 09:45:00+00:00,2025-03-19 10:00:00+00:00,2.652,0,0
2025-03-19 10:00:00+00:00,2025-03-19 10:15:00+00:00,-0.004,1,3
2025-03-19 10:15:00+00:00,2025-03-19 10:30:00+00:00,-0.004,1,3
2025-03-19 10:30:00+00:00,2025-03-19 10:45:00+00:00,-0.004,1,3
2025-03-19 10:45:00+00:00,2025-03-19 11:00:00+00:00,-0.004,1,3
2025-03-19 11:00:00+00:00,2025-03-19 11:15:00+00:00,-0.056,2,3
2025-03-19 11:15:00+00:00,2025-03-19 11:30:00+00:00,-0.056,2,3
2025-03-19 11:30:00+00:00,2025-03-19 11:45:00+00:00,-0.056,2,3
2025-03-19 11:45:00+00:00,2025-03-19 12:00:00+00:00,-0.056,2,3
2025-03-19 12:00:00+00:00,2025-03-19 12:15:00+00:00,-0.025,3,3
2025-03-19 12:15:00+00:00,2025-03-19 12:30:00+00:00,-0.025,3,3
2025-03-19 12:30:00+00:00,2025-03-19 12:45:00+00:00,-0.025,3,3
2025-03-19 12:45:00+00:00,2025-03-19 13:00:00+00:00,-0.025,3,3
2025-03-19 13:00:00+00:00,2025-03-19 13:15:00+00:00,0.099,0,0
2025-03-19 13:15:00+00:00,2025-03-19 13:30:00+00:00,0.099,0,0
2025-03-19 13:30:00+00:00,2025-03-19 13:45:00+00:00,0.099,0,0
2025-03-19 13:45:00+00:00,2025-03-19 14:00:00+00:00,0.099,0,0
2025-03-19 14:00:00+00:00,2025-03-19 14:15:00+00:00,6.673,0,0
2025-03-19 14:15:00+00:00,2025-03-19 14:30:00+00:00,6.673,0,0
2025-03-19 14:30:00+00:00,2025-03-19 14:45:00+00:00,6.673,0,0
2025-03-19 14:45:00+00:00,2025-03-19 15:00:00+00:00,6.673,0,0
2025-03-19 15:00:00+00:00,2025-03-19 15:15:00+00:00,10.985,0,0
2025-03-19 15:15:00+00:00,2025-03-19 15:30:00+00:00,10.985,0,0
2025-03-19 15:30:00+00:00,2025-03-19 15:45:00+00:00,10.985,0,0
2025-03-19 15:45:00+00:00,2025-03-19 16:00:00+00:00,10.985,0,0
2025-03-19 16:00:00+00:00,2025-03-19 16:15:00+00:00,14.756,0,0
2025-03-19 16:15:00+00:00,2025-03-19 16:30:00+00:00,14.756,0,0
2025-03-19 16:30:00+00:00,2025-03-19 16:45:00+00:00,14.756,0,0
2025-03-19 16:45:00+00:00,2025-03-19 17:00:00+00:00,14.756,0,0
2025-03-19 17:00:00+00:00,2025-03-19 17:15:00+00:00,24.818,0,0
2025-03-19 17:15:00+00:00,2025-03-19 17:30:00+00:00,24.818,0,0
2025-03-19 17:30:00+00:00,2025-03-19 17:45:00+00:00,24.818,0,0
2025-03-19 17:45:00+00:00,2025-03-19 18:00:00+00:00,24.818,0,0
2025-03-19 18:00:00+00:00,2025-03-19 18:15:00+00:00,22.03,0,0
2025-03-19 18:15:00+00:00,2025-03-19 18:30:00+00:00,22.03,0,0
2025-03-19 18:30:00+00:00,2025-03-19 18:45:00+00:00,22.03,0,0
2025-03-19 18:45:00+00:00,2025-03-19 19:00:00+00:00,22.03,0,0
2025-03-19 19:00:00+00:00,2025-03-19 19:15:00+00:00,17.668,0,0
2025-03-19 19:15:00+00:00,2025-03-19 19:30:00+00:00,17.668,0,0
2025-03-19 19:30:00+00:00,2025-03-19 19:45:00+00:00,17.668,0,0
2025-03-19 19:45:00+00:00,2025-03-19 20:00:00+00:00,17.668,0,0
2025-03-19 20:00:00+00:00,2025-03-19 20:15:00+00:00,13.824,0,0
2025-03-19 20:15:00+00:00,2025-03-19 20:30:00+00:00,13.824,0,0
2025-03-19 20:30:00+00:00,2025-03-19 20:45:00+00:00,13.824,0,0
2025-03-19 20:45:00+00:00,2025-03-19 21:00:00+00:00,13.824,0,0
2025-03-19 21:00:00+00:00,2025-03-19 21:15:00+00:00,12.445,0,0
2025-03-19 21:15:00+00:00,2025-03-19 21:30:00+00:00,12.445,0,0
2025-03-19 21:30:00+00:00,2025-03-19 21:45:00+00:00,12.445,0,0
2025-03-19 21:45:00+00:00,2025-03-19 22:00:00+00:00,12.445,0,0
2025-03-19 22:00:00+00:00,2025-03-19 22:15:00+00:00,11.114,0,0
